course_id,room_id,suitable,room_score
C416,R_OTB_014,0,0
C416,R_MUE_153,0,0
C416,R_SMI_102,0,0
C416,R_MGH_389,0,0
C416,R_LOW_206,0,0
C416,R_MEB_248,0,0
C416,R_PDL_C038,0,0
C416,R_PDL_C401,0,0
C416,R_LOW_113,0,0
C417,R_KNE_210,1,5
C417,R_KNE_220,1,5
C417,R_GUG_220,1,5
C417,R_SMI_120,1,5
C417,R_SAV_260,0,0
C417,R_AND_205,0,0
C417,R_OTB_014,0,0
C417,R_MUE_153,0,0
C417,R_SMI_102,0,0
C417,R_MGH_389,0,0
C417,R_LOW_206,0,0
C417,R_MEB_248,0,0
C417,R_PDL_C038,0,0
C417,R_PDL_C401,0,0
C417,R_LOW_113,0,0
C418,R_KNE_210,1,3
C418,R_KNE_220,1,3
C418,R_GUG_220,1,3
C418,R_SMI_120,1,3
C418,R_SAV_260,1,4
C418,R_AND_205,1,4
C418,R_OTB_014,1,5
C418,R_MUE_153,1,5
C418,R_SMI_102,0,0
C418,R_MGH_389,0,0
C418,R_LOW_206,0,0
C418,R_MEB_248,0,0
C418,R_PDL_C038,0,0
C418,R_PDL_C401,0,0
C418,R_LOW_113,0,0
C419,R_KNE_210,1,5
C419,R_KNE_220,1,5
C419,R_GUG_220,1,5
C419,R_SMI_120,1,5
C419,R_SAV_260,0,0
C419,R_AND_205,0,0
C419,R_OTB_014,0,0
C419,R_MUE_153,0,0
C419,R_SMI_102,0,0
C419,R_MGH_389,0,0
C419,R_LOW_206,0,0
C419,R_MEB_248,0,0
C419,R_PDL_C038,0,0
C419,R_PDL_C401,0,0
C419,R_LOW_113,0,0
C420,R_KNE_210,1,5
C420,R_KNE_220,1,5
C420,R_GUG_220,1,5
C420,R_SMI_120,1,5
C420,R_SAV_260,0,0
C420,R_AND_205,0,0
C420,R_OTB_014,0,0
C420,R_MUE_153,0,0
C420,R_SMI_102,0,0
C420,R_MGH_389,0,0
C420,R_LOW_206,0,0
C420,R_MEB_248,0,0
C420,R_PDL_C038,0,0
C420,R_PDL_C401,0,0
C420,R_LOW_113,0,0
C421,R_KNE_210,1,5
C421,R_KNE_220,1,5
C421,R_GUG_220,1,5
C421,R_SMI_120,1,5
C421,R_SAV_260,0,0
C421,R_AND_205,0,0
C421,R_OTB_014,0,0
C421,R_MUE_153,0,0
C421,R_SMI_102,0,0
C421,R_MGH_389,0,0
C421,R_LOW_206,0,0
C421,R_MEB_248,0,0
C421,R_PDL_C038,0,0
C421,R_PDL_C401,0,0
C421,R_LOW_113,0,0
C422,R_KNE_210,1,5
C422,R_KNE_220,1,5
C422,R_GUG_220,1,5
C422,R_SMI_120,1,5
C422,R_SAV_260,0,0
C422,R_AND_205,0,0
C422,R_OTB_014,0,0
C422,R_MUE_153,0,0
C422,R_SMI_102,0,0
C422,R_MGH_389,0,0
C422,R_LOW_206,0,0
C422,R_MEB_248,0,0
C422,R_PDL_C038,0,0
C422,R_PDL_C401,0,0
C422,R_LOW_113,0,0
C423,R_KNE_210,1,5
C423,R_KNE_220,1,5
C423,R_GUG_220,1,5
C423,R_SMI_120,1,5
C423,R_SAV_260,0,0
C423,R_AND_205,0,0
C423,R_OTB_014,0,0
C423,R_MUE_153,0,0
C423,R_SMI_102,0,0
C423,R_MGH_389,0,0
C423,R_LOW_206,0,0
C423,R_MEB_248,0,0
C423,R_PDL_C038,0,0
C423,R_PDL_C401,0,0
C423,R_LOW_113,0,0
C424,R_KNE_210,1,5
C424,R_KNE_220,1,5
C424,R_GUG_220,1,5
C424,R_SMI_120,1,5
C424,R_SAV_260,0,0
C424,R_AND_205,0,0
C424,R_OTB_014,0,0
C424,R_MUE_153,0,0
C424,R_SMI_102,0,0
C424,R_MGH_389,0,0
C424,R_LOW_206,0,0
C424,R_MEB_248,0,0
C424,R_PDL_C038,0,0
C424,R_PDL_C401,0,0
C424,R_LOW_113,0,0
C425,R_KNE_210,1,5
C425,R_KNE_220,1,5
C425,R_GUG_220,1,5
C425,R_SMI_120,1,5
C425,R_SAV_260,0,0
C425,R_AND_205,0,0
C425,R_OTB_014,0,0
C425,R_MUE_153,0,0
C425,R_SMI_102,0,0
C425,R_MGH_389,0,0
C425,R_LOW_206,0,0
C425,R_MEB_248,0,0
C425,R_PDL_C038,0,0
C425,R_PDL_C401,0,0
C425,R_LOW_113,0,0
C426,R_KNE_210,1,5
C426,R_KNE_220,1,5
C426,R_GUG_220,1,5
C426,R_SMI_120,1,5
C426,R_SAV_260,0,0
C426,R_AND_205,0,0
C426,R_OTB_014,0,0
C426,R_MUE_153,0,0
C426,R_SMI_102,0,0
C426,R_MGH_389,0,0
C426,R_LOW_206,0,0
C426,R_MEB_248,0,0
C426,R_PDL_C038,0,0
C426,R_PDL_C401,0,0
C426,R_LOW_113,0,0
C427,R_KNE_210,1,5
C427,R_KNE_220,1,5
C427,R_GUG_220,1,5
C427,R_SMI_120,1,5
C427,R_SAV_260,0,0
C427,R_AND_205,0,0
C427,R_OTB_014,0,0
C427,R_MUE_153,0,0
C427,R_SMI_102,0,0
C427,R_MGH_389,0,0
C427,R_LOW_206,0,0
C427,R_MEB_248,0,0
C427,R_PDL_C038,0,0
C427,R_PDL_C401,0,0
C427,R_LOW_113,0,0
C428,R_KNE_210,1,5
C428,R_KNE_220,1,5
C428,R_GUG_220,1,5
C428,R_SMI_120,1,5
C428,R_SAV_260,0,0
C428,R_AND_205,0,0
C428,R_OTB_014,0,0
C428,R_MUE_153,0,0
C428,R_SMI_102,0,0
C428,R_MGH_389,0,0
C428,R_LOW_206,0,0
C428,R_MEB_248,0,0
C428,R_PDL_C038,0,0
C428,R_PDL_C401,0,0
C428,R_LOW_113,0,0
C429,R_KNE_210,1,5
C429,R_KNE_220,1,5
C429,R_GUG_220,1,5
C429,R_SMI_120,1,5
C429,R_SAV_260,0,0
C429,R_AND_205,0,0
C429,R_OTB_014,0,0
C429,R_MUE_153,0,0
C429,R_SMI_102,0,0
C429,R_MGH_389,0,0
C429,R_LOW_206,0,0
C429,R_MEB_248,0,0
C429,R_PDL_C038,0,0
C429,R_PDL_C401,0,0
C429,R_LOW_113,0,0
C430,R_KNE_210,1,5
C430,R_KNE_220,1,5
C430,R_GUG_220,1,5
C430,R_SMI_120,1,5
C430,R_SAV_260,0,0
C430,R_AND_205,0,0
C430,R_OTB_014,0,0
C430,R_MUE_153,0,0
C430,R_SMI_102,0,0
C430,R_MGH_389,0,0
C430,R_LOW_206,0,0
C430,R_MEB_248,0,0
C430,R_PDL_C038,0,0
C430,R_PDL_C401,0,0
C430,R_LOW_113,0,0
C431,R_KNE_210,1,5
C431,R_KNE_220,1,5
C431,R_GUG_220,1,5
C431,R_SMI_120,1,5
C431,R_SAV_260,0,0
C431,R_AND_205,0,0
C431,R_OTB_014,0,0
C431,R_MUE_153,0,0
C431,R_SMI_102,0,0
C431,R_MGH_389,0,0
C431,R_LOW_206,0,0
C431,R_MEB_248,0,0
C431,R_PDL_C038,0,0
C431,R_PDL_C401,0,0
C431,R_LOW_113,0,0
C432,R_KNE_210,1,5
C432,R_KNE_220,1,5
C432,R_GUG_220,1,5
C432,R_SMI_120,1,5
C432,R_SAV_260,0,0
C432,R_AND_205,0,0
C432,R_OTB_014,0,0
C432,R_MUE_153,0,0
C432,R_SMI_102,0,0
C432,R_MGH_389,0,0
C432,R_LOW_206,0,0
C432,R_MEB_248,0,0
C432,R_PDL_C038,0,0
C432,R_PDL_C401,0,0
C432,R_LOW_113,0,0
C433,R_KNE_210,1,5
C433,R_KNE_220,1,5
C433,R_GUG_220,1,5
C433,R_SMI_120,1,5
C433,R_SAV_260,0,0
C433,R_AND_205,0,0
C433,R_OTB_014,0,0
C433,R_MUE_153,0,0
C433,R_SMI_102,0,0
C433,R_MGH_389,0,0
C433,R_LOW_206,0,0
C433,R_MEB_248,0,0
C433,R_PDL_C038,0,0
C433,R_PDL_C401,0,0
C433,R_LOW_113,0,0
C434,R_KNE_210,1,3
C434,R_KNE_220,1,3
C434,R_GUG_220,1,3
C434,R_SMI_120,1,3
C434,R_SAV_260,1,3
C434,R_AND_205,1,4
C434,R_OTB_014,1,4
C434,R_MUE_153,1,4
C434,R_SMI_102,1,5
C434,R_MGH_389,1,5
C434,R_LOW_206,1,5
C434,R_MEB_248,1,5
C434,R_PDL_C038,0,0
C434,R_PDL_C401,0,0
C434,R_LOW_113,0,0
C435,R_KNE_210,0,0
C435,R_KNE_220,0,0
C435,R_GUG_220,0,0
C435,R_SMI_120,0,0
C435,R_SAV_260,0,0
C435,R_AND_205,0,0
C435,R_OTB_014,0,0
C435,R_MUE_153,0,0
C435,R_SMI_102,0,0
C435,R_MGH_389,0,0
C435,R_LOW_206,0,0
C435,R_MEB_248,0,0
C435,R_PDL_C038,0,0
C435,R_PDL_C401,0,0
C435,R_LOW_113,0,0
C436,R_KNE_210,1,5
C436,R_KNE_220,1,5
C436,R_GUG_220,1,5
C436,R_SMI_120,1,5
C436,R_SAV_260,0,0
C436,R_AND_205,0,0
C436,R_OTB_014,0,0
C436,R_MUE_153,0,0
C436,R_SMI_102,0,0
C436,R_MGH_389,0,0
C436,R_LOW_206,0,0
C436,R_MEB_248,0,0
C436,R_PDL_C038,0,0
C436,R_PDL_C401,0,0
C436,R_LOW_113,0,0
C437,R_KNE_210,1,5
C437,R_KNE_220,1,5
C437,R_GUG_220,1,5
C437,R_SMI_120,1,5
C437,R_SAV_260,0,0
C437,R_AND_205,0,0
C437,R_OTB_014,0,0
C437,R_MUE_153,0,0
C437,R_SMI_102,0,0
C437,R_MGH_389,0,0
C437,R_LOW_206,0,0
C437,R_MEB_248,0,0
C437,R_PDL_C038,0,0
C437,R_PDL_C401,0,0
C437,R_LOW_113,0,0
C438,R_KNE_210,1,3
C438,R_KNE_220,1,3
C438,R_GUG_220,1,3
C438,R_SMI_120,1,3
C438,R_SAV_260,1,4
C438,R_AND_205,1,4
C438,R_OTB_014,1,4
C438,R_MUE_153,1,5
C438,R_SMI_102,1,5
C438,R_MGH_389,1,5
C438,R_LOW_206,1,5
C438,R_MEB_248,0,0
C438,R_PDL_C038,0,0
C438,R_PDL_C401,0,0
C438,R_LOW_113,0,0
C439,R_KNE_210,0,0
C439,R_KNE_220,0,0
C439,R_GUG_220,0,0
C439,R_SMI_120,0,0
C439,R_SAV_260,0,0
C439,R_AND_205,0,0
C439,R_OTB_014,0,0
C439,R_MUE_153,0,0
C439,R_SMI_102,0,0
C439,R_MGH_389,0,0
C439,R_LOW_206,0,0
C439,R_MEB_248,0,0
C439,R_PDL_C038,0,0
C439,R_PDL_C401,0,0
C439,R_LOW_113,0,0
C440,R_KNE_210,0,0
C440,R_KNE_220,0,0
C440,R_GUG_220,0,0
C440,R_SMI_120,0,0
C440,R_SAV_260,0,0
C440,R_AND_205,0,0
C440,R_OTB_014,0,0
C440,R_MUE_153,0,0
C440,R_SMI_102,0,0
C440,R_MGH_389,0,0
C440,R_LOW_206,0,0
C440,R_MEB_248,0,0
C440,R_PDL_C038,0,0
C440,R_PDL_C401,0,0
C440,R_LOW_113,0,0
C441,R_KNE_210,1,3
C441,R_KNE_220,1,3
C441,R_GUG_220,1,3
C441,R_SMI_120,1,3
C441,R_SAV_260,1,4
C441,R_AND_205,1,4
C441,R_OTB_014,1,4
C441,R_MUE_153,1,5
C441,R_SMI_102,1,5
C441,R_MGH_389,1,5
C441,R_LOW_206,1,5
C441,R_MEB_248,0,0
C441,R_PDL_C038,0,0
C441,R_PDL_C401,0,0
C441,R_LOW_113,0,0
C442,R_KNE_210,0,0
C442,R_KNE_220,0,0
C442,R_GUG_220,0,0
C442,R_SMI_120,0,0
C442,R_SAV_260,0,0
C442,R_AND_205,0,0
C442,R_OTB_014,0,0
C442,R_MUE_153,0,0
C442,R_SMI_102,0,0
C442,R_MGH_389,0,0
C442,R_LOW_206,0,0
C442,R_MEB_248,0,0
C442,R_PDL_C038,0,0
C442,R_PDL_C401,0,0
C442,R_LOW_113,0,0
C443,R_KNE_210,1,3
C443,R_KNE_220,1,3
C443,R_GUG_220,1,3
C443,R_SMI_120,1,3
C443,R_SAV_260,1,4
C443,R_AND_205,1,4
C443,R_OTB_014,1,4
C443,R_MUE_153,1,5
C443,R_SMI_102,1,5
C443,R_MGH_389,1,5
C443,R_LOW_206,1,5
C443,R_MEB_248,0,0
C443,R_PDL_C038,0,0
C443,R_PDL_C401,0,0
C443,R_LOW_113,0,0
C444,R_KNE_210,1,3
C444,R_KNE_220,1,3
C444,R_GUG_220,1,3
C444,R_SMI_120,1,3
C444,R_SAV_260,1,4
C444,R_AND_205,1,4
C444,R_OTB_014,1,5
C444,R_MUE_153,1,5
C444,R_SMI_102,1,5
C444,R_MGH_389,0,0
C444,R_LOW_206,0,0
C444,R_MEB_248,0,0
C444,R_PDL_C038,0,0
C444,R_PDL_C401,0,0
C444,R_LOW_113,0,0
C445,R_KNE_210,1,3
C445,R_KNE_220,1,3
C445,R_GUG_220,1,3
C445,R_SMI_120,1,3
C445,R_SAV_260,1,4
C445,R_AND_205,1,4
C445,R_OTB_014,1,5
C445,R_MUE_153,1,5
C445,R_SMI_102,1,5
C445,R_MGH_389,1,5
C445,R_LOW_206,0,0
C445,R_MEB_248,0,0
C445,R_PDL_C038,0,0
C445,R_PDL_C401,0,0
C445,R_LOW_113,0,0
C446,R_KNE_210,1,3
C446,R_KNE_220,1,3
C446,R_GUG_220,1,3
C446,R_SMI_120,1,3
C446,R_SAV_260,1,4
C446,R_AND_205,1,4
C446,R_OTB_014,1,5
C446,R_MUE_153,1,5
C446,R_SMI_102,1,5
C446,R_MGH_389,0,0
C446,R_LOW_206,0,0
C446,R_MEB_248,0,0
C446,R_PDL_C038,0,0
C446,R_PDL_C401,0,0
C446,R_LOW_113,0,0
C447,R_KNE_210,1,3
C447,R_KNE_220,1,3
C447,R_GUG_220,1,3
C447,R_SMI_120,1,3
C447,R_SAV_260,1,3
C447,R_AND_205,1,4
C447,R_OTB_014,1,4
C447,R_MUE_153,1,4
C447,R_SMI_102,1,5
C447,R_MGH_389,1,5
C447,R_LOW_206,1,5
C447,R_MEB_248,1,5
C447,R_PDL_C038,0,0
C447,R_PDL_C401,0,0
C447,R_LOW_113,0,0
C448,R_KNE_210,1,3
C448,R_KNE_220,1,3
C448,R_GUG_220,1,3
C448,R_SMI_120,1,3
C448,R_SAV_260,1,3
C448,R_AND_205,1,3
C448,R_OTB_014,1,4
C448,R_MUE_153,1,4
C448,R_SMI_102,1,4
C448,R_MGH_389,1,4
C448,R_LOW_206,1,5
C448,R_MEB_248,1,5
C448,R_PDL_C038,1,5
C448,R_PDL_C401,1,5
C448,R_LOW_113,0,0
C449,R_KNE_210,1,3
C449,R_KNE_220,1,3
C449,R_GUG_220,1,3
C449,R_SMI_120,1,3
C449,R_SAV_260,1,4
C449,R_AND_205,1,4
C449,R_OTB_014,1,5
C449,R_MUE_153,1,5
C449,R_SMI_102,1,5
C449,R_MGH_389,0,0
C449,R_LOW_206,0,0
C449,R_MEB_248,0,0
C449,R_PDL_C038,0,0
C449,R_PDL_C401,0,0
C449,R_LOW_113,0,0
C450,R_KNE_210,1,4
C450,R_KNE_220,1,4
C450,R_GUG_220,1,4
C450,R_SMI_120,1,4
C450,R_SAV_260,1,5
C450,R_AND_205,0,0
C450,R_OTB_014,0,0
C450,R_MUE_153,0,0
C450,R_SMI_102,0,0
C450,R_MGH_389,0,0
C450,R_LOW_206,0,0
C450,R_MEB_248,0,0
C450,R_PDL_C038,0,0
C450,R_PDL_C401,0,0
C450,R_LOW_113,0,0
C451,R_KNE_210,1,3
C451,R_KNE_220,1,3
C451,R_GUG_220,1,3
C451,R_SMI_120,1,3
C451,R_SAV_260,1,3
C451,R_AND_205,1,3
C451,R_OTB_014,1,4
C451,R_MUE_153,1,4
C451,R_SMI_102,1,4
C451,R_MGH_389,1,4
C451,R_LOW_206,1,5
C451,R_MEB_248,1,5
C451,R_PDL_C038,1,5
C451,R_PDL_C401,1,5
C451,R_LOW_113,1,5
C452,R_KNE_210,1,3
C452,R_KNE_220,1,3
C452,R_GUG_220,1,3
C452,R_SMI_120,1,3
C452,R_SAV_260,1,4
C452,R_AND_205,1,4
C452,R_OTB_014,1,5
C452,R_MUE_153,0,0
C452,R_SMI_102,0,0
C452,R_MGH_389,0,0
C452,R_LOW_206,0,0
C452,R_MEB_248,0,0
C452,R_PDL_C038,0,0
C452,R_PDL_C401,0,0
C452,R_LOW_113,0,0
C453,R_KNE_210,1,4
C453,R_KNE_220,1,4
C453,R_GUG_220,1,4
C453,R_SMI_120,1,4
C453,R_SAV_260,1,5
C453,R_AND_205,1,5
C453,R_OTB_014,0,0
C453,R_MUE_153,0,0
C453,R_SMI_102,0,0
C453,R_MGH_389,0,0
C453,R_LOW_206,0,0
C453,R_MEB_248,0,0
C453,R_PDL_C038,0,0
C453,R_PDL_C401,0,0
C453,R_LOW_113,0,0
C454,R_KNE_210,1,3
C454,R_KNE_220,1,3
C454,R_GUG_220,1,3
C454,R_SMI_120,1,3
C454,R_SAV_260,1,4
C454,R_AND_205,1,4
C454,R_OTB_014,1,4
C454,R_MUE_153,1,5
C454,R_SMI_102,1,5
C454,R_MGH_389,1,5
C454,R_LOW_206,1,5
C454,R_MEB_248,0,0
C454,R_PDL_C038,0,0
C454,R_PDL_C401,0,0
C454,R_LOW_113,0,0
C455,R_KNE_210,1,3
C455,R_KNE_220,1,3
C455,R_GUG_220,1,3
C455,R_SMI_120,1,3
C455,R_SAV_260,1,4
C455,R_AND_205,1,4
C455,R_OTB_014,1,4
C455,R_MUE_153,1,5
C455,R_SMI_102,1,5
C455,R_MGH_389,1,5
C455,R_LOW_206,1,5
C455,R_MEB_248,0,0
C455,R_PDL_C038,0,0
C455,R_PDL_C401,0,0
C455,R_LOW_113,0,0
C456,R_KNE_210,1,3
C456,R_KNE_220,1,3
C456,R_GUG_220,1,3
C456,R_SMI_120,1,3
C456,R_SAV_260,1,4
C456,R_AND_205,1,4
C456,R_OTB_014,1,5
C456,R_MUE_153,1,5
C456,R_SMI_102,0,0
C456,R_MGH_389,0,0
C456,R_LOW_206,0,0
C456,R_MEB_248,0,0
C456,R_PDL_C038,0,0
C456,R_PDL_C401,0,0
C456,R_LOW_113,0,0
C457,R_KNE_210,1,3
C457,R_KNE_220,1,3
C457,R_GUG_220,1,3
C457,R_SMI_120,1,3
C457,R_SAV_260,1,4
C457,R_AND_205,1,4
C457,R_OTB_014,1,4
C457,R_MUE_153,1,5
C457,R_SMI_102,1,5
C457,R_MGH_389,1,5
C457,R_LOW_206,1,5
C457,R_MEB_248,0,0
C457,R_PDL_C038,0,0
C457,R_PDL_C401,0,0
C457,R_LOW_113,0,0
C458,R_KNE_210,1,3
C458,R_KNE_220,1,3
C458,R_GUG_220,1,3
C458,R_SMI_120,1,3
C458,R_SAV_260,1,4
C458,R_AND_205,1,4
C458,R_OTB_014,1,5
C458,R_MUE_153,1,5
C458,R_SMI_102,1,5
C458,R_MGH_389,0,0
C458,R_LOW_206,0,0
C458,R_MEB_248,0,0
C458,R_PDL_C038,0,0
C458,R_PDL_C401,0,0
C458,R_LOW_113,0,0
C459,R_KNE_210,1,3
C459,R_KNE_220,1,3
C459,R_GUG_220,1,3
C459,R_SMI_120,1,3
C459,R_SAV_260,1,3
C459,R_AND_205,1,4
C459,R_OTB_014,1,4
C459,R_MUE_153,1,4
C459,R_SMI_102,1,5
C459,R_MGH_389,1,5
C459,R_LOW_206,1,5
C459,R_MEB_248,1,5
C459,R_PDL_C038,0,0
C459,R_PDL_C401,0,0
C459,R_LOW_113,0,0
C460,R_KNE_210,1,3
C460,R_KNE_220,1,3
C460,R_GUG_220,1,3
C460,R_SMI_120,1,3
C460,R_SAV_260,1,3
C460,R_AND_205,1,4
C460,R_OTB_014,1,4
C460,R_MUE_153,1,4
C460,R_SMI_102,1,4
C460,R_MGH_389,1,5
C460,R_LOW_206,1,5
C460,R_MEB_248,1,5
C460,R_PDL_C038,1,5
C460,R_PDL_C401,0,0
C460,R_LOW_113,0,0
C461,R_KNE_210,1,3
C461,R_KNE_220,1,3
C461,R_GUG_220,1,3
C461,R_SMI_120,1,3
C461,R_SAV_260,1,3
C461,R_AND_205,1,3
C461,R_OTB_014,1,4
C461,R_MUE_153,1,4
C461,R_SMI_102,1,4
C461,R_MGH_389,1,4
C461,R_LOW_206,1,5
C461,R_MEB_248,1,5
C461,R_PDL_C038,1,5
C461,R_PDL_C401,1,5
C461,R_LOW_113,0,0
C462,R_KNE_210,1,3
C462,R_KNE_220,1,3
C462,R_GUG_220,1,3
C462,R_SMI_120,1,3
C462,R_SAV_260,1,3
C462,R_AND_205,1,3
C462,R_OTB_014,1,4
C462,R_MUE_153,1,4
C462,R_SMI_102,1,4
C462,R_MGH_389,1,4
C462,R_LOW_206,1,5
C462,R_MEB_248,1,5
C462,R_PDL_C038,1,5
C462,R_PDL_C401,1,5
C462,R_LOW_113,1,5
C463,R_KNE_210,1,3
C463,R_KNE_220,1,3
C463,R_GUG_220,1,3
C463,R_SMI_120,1,3
C463,R_SAV_260,1,3
C463,R_AND_205,1,3
C463,R_OTB_014,1,4
C463,R_MUE_153,1,4
C463,R_SMI_102,1,4
C463,R_MGH_389,1,4
C463,R_LOW_206,1,5
C463,R_MEB_248,1,5
C463,R_PDL_C038,1,5
C463,R_PDL_C401,1,5
C463,R_LOW_113,1,5
C464,R_KNE_210,1,3
C464,R_KNE_220,1,3
C464,R_GUG_220,1,3
C464,R_SMI_120,1,3
C464,R_SAV_260,1,3
C464,R_AND_205,1,3
C464,R_OTB_014,1,4
C464,R_MUE_153,1,4
C464,R_SMI_102,1,4
C464,R_MGH_389,1,4
C464,R_LOW_206,1,5
C464,R_MEB_248,1,5
C464,R_PDL_C038,1,5
C464,R_PDL_C401,1,5
C464,R_LOW_113,1,5
C465,R_KNE_210,1,3
C465,R_KNE_220,1,3
C465,R_GUG_220,1,3
C465,R_SMI_120,1,3
C465,R_SAV_260,1,3
C465,R_AND_205,1,3
C465,R_OTB_014,1,4
C465,R_MUE_153,1,4
C465,R_SMI_102,1,4
C465,R_MGH_389,1,4
C465,R_LOW_206,1,5
C465,R_MEB_248,1,5
C465,R_PDL_C038,1,5
C465,R_PDL_C401,1,5
C465,R_LOW_113,0,0
C466,R_KNE_210,1,3
C466,R_KNE_220,1,3
C466,R_GUG_220,1,3
C466,R_SMI_120,1,3
C466,R_SAV_260,1,3
C466,R_AND_205,1,4
C466,R_OTB_014,1,4
C466,R_MUE_153,1,4
C466,R_SMI_102,1,4
C466,R_MGH_389,1,5
C466,R_LOW_206,1,5
C466,R_MEB_248,1,5
C466,R_PDL_C038,1,5
C466,R_PDL_C401,0,0
C466,R_LOW_113,0,0
C467,R_KNE_210,1,3
C467,R_KNE_220,1,3
C467,R_GUG_220,1,3
C467,R_SMI_120,1,3
C467,R_SAV_260,1,3
C467,R_AND_205,1,3
C467,R_OTB_014,1,4
C467,R_MUE_153,1,4
C467,R_SMI_102,1,4
C467,R_MGH_389,1,4
C467,R_LOW_206,1,5
C467,R_MEB_248,1,5
C467,R_PDL_C038,1,5
C467,R_PDL_C401,1,5
C467,R_LOW_113,0,0
C468,R_KNE_210,1,3
C468,R_KNE_220,1,3
C468,R_GUG_220,1,3
C468,R_SMI_120,1,3
C468,R_SAV_260,1,3
C468,R_AND_205,1,3
C468,R_OTB_014,1,4
C468,R_MUE_153,1,4
C468,R_SMI_102,1,4
C468,R_MGH_389,1,4
C468,R_LOW_206,1,5
C468,R_MEB_248,1,5
C468,R_PDL_C038,1,5
C468,R_PDL_C401,1,5
C468,R_LOW_113,1,5
C469,R_KNE_210,1,3
C469,R_KNE_220,1,3
C469,R_GUG_220,1,3
C469,R_SMI_120,1,3
C469,R_SAV_260,1,4
C469,R_AND_205,1,4
C469,R_OTB_014,1,5
C469,R_MUE_153,1,5
C469,R_SMI_102,1,5
C469,R_MGH_389,1,5
C469,R_LOW_206,0,0
C469,R_MEB_248,0,0
C469,R_PDL_C038,0,0
C469,R_PDL_C401,0,0
C469,R_LOW_113,0,0
C470,R_KNE_210,1,3
C470,R_KNE_220,1,3
C470,R_GUG_220,1,3
C470,R_SMI_120,1,3
C470,R_SAV_260,1,3
C470,R_AND_205,1,3
C470,R_OTB_014,1,4
C470,R_MUE_153,1,4
C470,R_SMI_102,1,4
C470,R_MGH_389,1,4
C470,R_LOW_206,1,5
C470,R_MEB_248,1,5
C470,R_PDL_C038,1,5
C470,R_PDL_C401,1,5
C470,R_LOW_113,0,0
C471,R_KNE_210,1,3
C471,R_KNE_220,1,3
C471,R_GUG_220,1,3
C471,R_SMI_120,1,3
C471,R_SAV_260,1,3
C471,R_AND_205,1,3
C471,R_OTB_014,1,4
C471,R_MUE_153,1,4
C471,R_SMI_102,1,4
C471,R_MGH_389,1,4
C471,R_LOW_206,1,5
C471,R_MEB_248,1,5
C471,R_PDL_C038,1,5
C471,R_PDL_C401,1,5
C471,R_LOW_113,0,0
C472,R_KNE_210,1,3
C472,R_KNE_220,1,3
C472,R_GUG_220,1,3
C472,R_SMI_120,1,3
C472,R_SAV_260,1,3
C472,R_AND_205,1,4
C472,R_OTB_014,1,4
C472,R_MUE_153,1,4
C472,R_SMI_102,1,5
C472,R_MGH_389,1,5
C472,R_LOW_206,1,5
C472,R_MEB_248,1,5
C472,R_PDL_C038,0,0
C472,R_PDL_C401,0,0
C472,R_LOW_113,0,0
C473,R_KNE_210,1,3
C473,R_KNE_220,1,3
C473,R_GUG_220,1,3
C473,R_SMI_120,1,3
C473,R_SAV_260,1,3
C473,R_AND_205,1,4
C473,R_OTB_014,1,4
C473,R_MUE_153,1,4
C473,R_SMI_102,1,5
C473,R_MGH_389,1,5
C473,R_LOW_206,1,5
C473,R_MEB_248,1,5
C473,R_PDL_C038,0,0
C473,R_PDL_C401,0,0
C473,R_LOW_113,0,0
C474,R_KNE_210,1,3
C474,R_KNE_220,1,3
C474,R_GUG_220,1,3
C474,R_SMI_120,1,3
C474,R_SAV_260,1,3
C474,R_AND_205,1,4
C474,R_OTB_014,1,4
C474,R_MUE_153,1,4
C474,R_SMI_102,1,5
C474,R_MGH_389,1,5
C474,R_LOW_206,1,5
C474,R_MEB_248,1,5
C474,R_PDL_C038,0,0
C474,R_PDL_C401,0,0
C474,R_LOW_113,0,0
C475,R_KNE_210,1,5
C475,R_KNE_220,1,5
C475,R_GUG_220,1,5
C475,R_SMI_120,1,5
C475,R_SAV_260,0,0
C475,R_AND_205,0,0
C475,R_OTB_014,0,0
C475,R_MUE_153,0,0
C475,R_SMI_102,0,0
C475,R_MGH_389,0,0
C475,R_LOW_206,0,0
C475,R_MEB_248,0,0
C475,R_PDL_C038,0,0
C475,R_PDL_C401,0,0
C475,R_LOW_113,0,0
C476,R_KNE_210,1,5
C476,R_KNE_220,1,5
C476,R_GUG_220,1,5
C476,R_SMI_120,1,5
C476,R_SAV_260,0,0
C476,R_AND_205,0,0
C476,R_OTB_014,0,0
C476,R_MUE_153,0,0
C476,R_SMI_102,0,0
C476,R_MGH_389,0,0
C476,R_LOW_206,0,0
C476,R_MEB_248,0,0
C476,R_PDL_C038,0,0
C476,R_PDL_C401,0,0
C476,R_LOW_113,0,0
C477,R_KNE_210,1,3
C477,R_KNE_220,1,3
C477,R_GUG_220,1,3
C477,R_SMI_120,1,3
C477,R_SAV_260,1,4
C477,R_AND_205,1,4
C477,R_OTB_014,1,5
C477,R_MUE_153,1,5
C477,R_SMI_102,0,0
C477,R_MGH_389,0,0
C477,R_LOW_206,0,0
C477,R_MEB_248,0,0
C477,R_PDL_C038,0,0
C477,R_PDL_C401,0,0
C477,R_LOW_113,0,0
C478,R_KNE_210,1,5
C478,R_KNE_220,1,5
C478,R_GUG_220,1,5
C478,R_SMI_120,1,5
