professor_id,course_id,qualified,course_pref_rank,course_pref_score,topic_score
P018,C051,0,,0,0
P018,C052,0,,0,0
P018,C053,0,,0,0
P018,C054,0,,0,0
P018,C055,0,,0,0
P018,C056,0,,0,0
P018,C057,0,,0,0
P018,C058,0,,0,0
P018,C059,0,,0,0
P019,C001,1,3,3,3
P019,C002,0,,0,0
P019,C003,1,3,3,3
P019,C004,1,3,3,3
P019,C005,0,,0,0
P019,C006,0,,0,0
P019,C007,0,,0,0
P019,C008,0,,0,0
P019,C009,0,,0,0
P019,C010,0,,0,0
P019,C011,0,,0,0
P019,C012,0,,0,0
P019,C013,0,,0,0
P019,C014,0,,0,0
P019,C015,0,,0,0
P019,C016,0,,0,0
P019,C017,0,,0,0
P019,C018,0,,0,0
P019,C019,0,,0,0
P019,C020,0,,0,0
P019,C021,0,,0,0
P019,C022,0,,0,0
P019,C023,0,,0,0
P019,C024,0,,0,0
P019,C025,0,,0,0
P019,C026,0,,0,0
P019,C027,0,,0,0
P019,C028,0,,0,0
P019,C029,0,,0,0
P019,C030,0,,0,0
P019,C031,0,,0,0
P019,C032,0,,0,0
P019,C033,0,,0,0
P019,C034,0,,0,0
P019,C035,0,,0,0
P019,C036,0,,0,0
P019,C037,0,,0,0
P019,C038,0,,0,0
P019,C039,1,3,3,3
P019,C040,0,,0,0
P019,C041,0,,0,0
P019,C042,0,,0,0
P019,C043,0,,0,0
P019,C044,0,,0,0
P019,C045,0,,0,0
P019,C046,0,,0,0
P019,C047,1,2,4,4
P019,C048,1,3,3,3
P019,C049,0,,0,0
P019,C050,0,,0,0
P019,C051,0,,0,0
P019,C052,0,,0,0
P019,C053,0,,0,0
P019,C054,0,,0,0
P019,C055,0,,0,0
P019,C056,0,,0,0
P019,C057,0,,0,0
P019,C058,0,,0,0
P019,C059,0,,0,0
P020,C001,0,,0,0
P020,C002,0,,0,0
P020,C003,0,,0,0
P020,C004,0,,0,0
P020,C005,0,,0,0
P020,C006,0,,0,0
P020,C007,0,,0,0
P020,C008,0,,0,0
P020,C009,0,,0,0
P020,C010,0,,0,0
P020,C011,0,,0,0
P020,C012,0,,0,0
P020,C013,0,,0,0
P020,C014,0,,0,0
P020,C015,0,,0,0
P020,C016,0,,0,0
P020,C017,1,3,3,3
P020,C018,1,3,3,3
P020,C019,1,3,3,3
P020,C020,1,3,3,3
P020,C021,0,,0,0
P020,C022,1,3,3,3
P020,C023,0,,0,0
P020,C024,0,,0,0
P020,C025,0,,0,0
P020,C026,0,,0,0
P020,C027,0,,0,0
P020,C028,0,,0,0
P020,C029,1,3,3,3
P020,C030,1,3,3,3
P020,C031,1,3,3,3
P020,C032,1,3,3,3
P020,C033,0,,0,0
P020,C034,0,,0,0
P020,C035,1,2,4,4
P020,C036,1,3,3,3
P020,C037,0,,0,0
P020,C038,0,,0,0
P020,C039,0,,0,0
P020,C040,0,,0,0
P020,C041,0,,0,0
P020,C042,0,,0,0
P020,C043,1,3,3,3
P020,C044,1,3,3,3
P020,C045,1,3,3,3
P020,C046,0,,0,0
P020,C047,0,,0,0
P020,C048,0,,0,0
P020,C049,1,3,3,3
P020,C050,0,,0,0
P020,C051,0,,0,0
P020,C052,0,,0,0
P020,C053,1,3,3,3
P020,C054,1,3,3,3
P020,C055,1,3,3,3
P020,C056,0,,0,0
P020,C057,0,,0,0
P020,C058,0,,0,0
P020,C059,0,,0,0
P021,C001,0,,0,0
P021,C002,0,,0,0
P021,C003,0,,0,0
P021,C004,0,,0,0
P021,C005,0,,0,0
P021,C006,0,,0,0
P021,C007,0,,0,0
P021,C008,0,,0,0
P021,C009,0,,0,0
P021,C010,0,,0,0
P021,C011,0,,0,0
P021,C012,0,,0,0
P021,C013,0,,0,0
P021,C014,0,,0,0
P021,C015,0,,0,0
P021,C016,0,,0,0
P021,C017,0,,0,0
P021,C018,0,,0,0
P021,C019,0,,0,0
P021,C020,0,,0,0
P021,C021,0,,0,0
P021,C022,1,3,3,3
P021,C023,0,,0,0
P021,C024,0,,0,0
P021,C025,0,,0,0
P021,C026,0,,0,0
P021,C027,0,,0,0
P021,C028,0,,0,0
P021,C029,0,,0,0
P021,C030,0,,0,0
P021,C031,1,3,3,3
P021,C032,1,3,3,3
P021,C033,0,,0,0
P021,C034,0,,0,0
P021,C035,1,3,3,3
P021,C036,1,3,3,3
P021,C037,0,,0,0
P021,C038,0,,0,0
P021,C039,0,,0,0
P021,C040,0,,0,0
P021,C041,0,,0,0
P021,C042,0,,0,0
P021,C043,0,,0,0
P021,C044,0,,0,0
P021,C045,1,3,3,3
P021,C046,0,,0,0
P021,C047,0,,0,0
P021,C048,0,,0,0
P021,C049,1,3,3,3
P021,C050,0,,0,0
P021,C051,0,,0,0
P021,C052,0,,0,0
P021,C053,0,,0,0
P021,C054,0,,0,0
P021,C055,0,,0,0
P021,C056,0,,0,0
P021,C057,0,,0,0
P021,C058,0,,0,0
P021,C059,0,,0,0
P022,C001,1,3,3,3
P022,C002,1,3,3,3
P022,C003,1,3,3,3
P022,C004,1,3,3,3
P022,C005,1,3,3,3
P022,C006,1,3,3,3
P022,C007,1,3,3,3
P022,C008,1,3,3,3
P022,C009,1,3,3,3
P022,C010,1,3,3,3
P022,C011,1,3,3,3
P022,C012,1,3,3,3
P022,C013,1,3,3,3
P022,C014,1,3,3,3
P022,C015,1,3,3,3
P022,C016,1,3,3,3
P022,C017,1,3,3,3
P022,C018,1,3,3,3
P022,C019,1,3,3,3
P022,C020,1,3,3,3
P022,C021,1,3,3,3
P022,C022,1,3,3,3
P022,C023,0,,0,0
P022,C024,0,,0,0
P022,C025,0,,0,0
P022,C026,0,,0,0
P022,C027,0,,0,0
P022,C028,0,,0,0
P022,C029,1,3,3,3
P022,C030,1,3,3,3
P022,C031,1,3,3,3
P022,C032,1,3,3,3
P022,C033,0,,0,0
P022,C034,0,,0,0
P022,C035,1,3,3,3
P022,C036,0,,0,0
P022,C037,0,,0,0
P022,C038,0,,0,0
P022,C039,1,3,3,3
P022,C040,0,,0,0
P022,C041,0,,0,0
P022,C042,0,,0,0
P022,C043,0,,0,0
P022,C044,1,3,3,3
P022,C045,0,,0,0
P022,C046,0,,0,0
P022,C047,0,,0,0
P022,C048,0,,0,0
P022,C049,0,,0,0
P022,C050,0,,0,0
P022,C051,0,,0,0
P022,C052,0,,0,0
P022,C053,0,,0,0
P022,C054,0,,0,0
P022,C055,0,,0,0
P022,C056,0,,0,0
P022,C057,0,,0,0
P022,C058,0,,0,0
P022,C059,0,,0,0
P023,C001,0,,0,0
P023,C002,0,,0,0
P023,C003,0,,0,0
P023,C004,0,,0,0
P023,C005,0,,0,0
P023,C006,0,,0,0
P023,C007,0,,0,0
P023,C008,0,,0,0
P023,C009,0,,0,0
P023,C010,0,,0,0
P023,C011,0,,0,0
P023,C012,0,,0,0
P023,C013,0,,0,0
P023,C014,0,,0,0
P023,C015,0,,0,0
P023,C016,0,,0,0
P023,C017,0,,0,0
P023,C018,0,,0,0
P023,C019,0,,0,0
P023,C020,0,,0,0
P023,C021,0,,0,0
P023,C022,0,,0,0
P023,C023,0,,0,0
P023,C024,0,,0,0
P023,C025,0,,0,0
P023,C026,0,,0,0
P023,C027,0,,0,0
P023,C028,0,,0,0
P023,C029,0,,0,0
P023,C030,0,,0,0
P023,C031,0,,0,0
P023,C032,0,,0,0
P023,C033,0,,0,0
P023,C034,0,,0,0
P023,C035,0,,0,0
P023,C036,0,,0,0
P023,C037,0,,0,0
P023,C038,0,,0,0
P023,C039,0,,0,0
P023,C040,0,,0,0
P023,C041,0,,0,0
P023,C042,0,,0,0
P023,C043,0,,0,0
P023,C044,0,,0,0
P023,C045,0,,0,0
P023,C046,0,,0,0
P023,C047,1,3,3,3
P023,C048,0,,0,0
P023,C049,0,,0,0
P023,C050,0,,0,0
P023,C051,0,,0,0
P023,C052,0,,0,0
P023,C053,0,,0,0
P023,C054,0,,0,0
P023,C055,0,,0,0
P023,C056,0,,0,0
P023,C057,0,,0,0
P023,C058,0,,0,0
P023,C059,0,,0,0
P024,C001,0,,0,0
P024,C002,0,,0,0
P024,C003,0,,0,0
P024,C004,0,,0,0
P024,C005,0,,0,0
P024,C006,0,,0,0
P024,C007,0,,0,0
P024,C008,0,,0,0
P024,C009,0,,0,0
P024,C010,0,,0,0
P024,C011,0,,0,0
P024,C012,0,,0,0
P024,C013,0,,0,0
P024,C014,0,,0,0
P024,C015,0,,0,0
P024,C016,0,,0,0
P024,C017,0,,0,0
P024,C018,0,,0,0
P024,C019,0,,0,0
P024,C020,0,,0,0
P024,C021,0,,0,0
P024,C022,0,,0,0
P024,C023,0,,0,0
P024,C024,0,,0,0
P024,C025,0,,0,0
P024,C026,0,,0,0
P024,C027,0,,0,0
P024,C028,0,,0,0
P024,C029,0,,0,0
P024,C030,0,,0,0
P024,C031,0,,0,0
P024,C032,0,,0,0
P024,C033,0,,0,0
P024,C034,0,,0,0
P024,C035,0,,0,0
P024,C036,0,,0,0
P024,C037,0,,0,0
P024,C038,0,,0,0
P024,C039,0,,0,0
P024,C040,0,,0,0
P024,C041,0,,0,0
P024,C042,0,,0,0
P024,C043,0,,0,0
P024,C044,0,,0,0
P024,C045,0,,0,0
P024,C046,0,,0,0
P024,C047,0,,0,0
P024,C048,1,3,3,3
P024,C049,0,,0,0
P024,C050,0,,0,0
P024,C051,0,,0,0
P024,C052,0,,0,0
P024,C053,0,,0,0
P024,C054,0,,0,0
P024,C055,0,,0,0
P024,C056,0,,0,0
P024,C057,0,,0,0
P024,C058,0,,0,0
P024,C059,0,,0,0
P025,C001,0,,0,0
P025,C002,0,,0,0
P025,C003,0,,0,0
P025,C004,0,,0,0
P025,C005,1,3,3,3
P025,C006,0,,0,0
P025,C007,0,,0,0
P025,C008,0,,0,0
P025,C009,0,,0,0
P025,C010,0,,0,0
P025,C011,0,,0,0
P025,C012,0,,0,0
P025,C013,0,,0,0
P025,C014,0,,0,0
P025,C015,0,,0,0
P025,C016,0,,0,0
P025,C017,0,,0,0
P025,C018,0,,0,0
P025,C019,0,,0,0
P025,C020,0,,0,0
P025,C021,0,,0,0
P025,C022,1,3,3,3
P025,C023,0,,0,0
P025,C024,0,,0,0
P025,C025,0,,0,0
P025,C026,0,,0,0
P025,C027,0,,0,0
P025,C028,0,,0,0
P025,C029,0,,0,0
P025,C030,0,,0,0
P025,C031,0,,0,0
P025,C032,0,,0,0
P025,C033,0,,0,0
P025,C034,0,,0,0
P025,C035,1,3,3,3
P025,C036,1,3,3,3
P025,C037,1,3,3,3
P025,C038,0,,0,0
P025,C039,0,,0,0
P025,C040,1,3,3,3
P025,C041,0,,0,0
P025,C042,0,,0,0
P025,C043,0,,0,0
P025,C044,0,,0,0
P025,C045,0,,0,0
P025,C046,1,3,3,3
P025,C047,0,,0,0
P025,C048,0,,0,0
P025,C049,1,3,3,3
P025,C050,1,3,3,3
P025,C051,0,,0,0
P025,C052,0,,0,0
P025,C053,0,,0,0
P025,C054,0,,0,0
P025,C055,0,,0,0
P025,C056,0,,0,0
P025,C057,0,,0,0
P025,C058,0,,0,0
P025,C059,1,3,3,3
P026,C001,1,3,3,3
P026,C002,1,3,3,3
P026,C003,1,3,3,3
P026,C004,1,3,3,3
P026,C005,1,3,3,3
P026,C006,1,3,3,3
P026,C007,1,3,3,3
P026,C008,1,3,3,3
P026,C009,1,3,3,3
P026,C010,1,3,3,3
P026,C011,1,3,3,3
P026,C012,1,3,3,3
P026,C013,1,3,3,3
P026,C014,1,3,3,3
P026,C015,1,3,3,3
P026,C016,1,3,3,3
P026,C017,1,3,3,3
P026,C018,1,3,3,3
P026,C019,1,3,3,3
P026,C020,1,3,3,3
P026,C021,1,3,3,3
P026,C022,0,,0,0
P026,C023,0,,0,0
P026,C024,0,,0,0
P026,C025,0,,0,0
P026,C026,0,,0,0
P026,C027,0,,0,0
P026,C028,0,,0,0
P026,C029,1,3,3,3
P026,C030,1,3,3,3
P026,C031,1,3,3,3
P026,C032,1,3,3,3
P026,C033,0,,0,0
P026,C034,0,,0,0
P026,C035,0,,0,0
P026,C036,0,,0,0
P026,C037,0,,0,0
P026,C038,0,,0,0
P026,C039,1,3,3,3
P026,C040,0,,0,0
P026,C041,0,,0,0
P026,C042,0,,0,0
P026,C043,0,,0,0
P026,C044,1,3,3,3
P026,C045,0,,0,0
P026,C046,0,,0,0
P026,C047,1,3,3,3
P026,C048,1,2,4,4
P026,C049,0,,0,0
P026,C050,0,,0,0
P026,C051,0,,0,0
P026,C052,0,,0,0
P026,C053,0,,0,0
P026,C054,0,,0,0
P026,C055,0,,0,0
P026,C056,0,,0,0
P026,C057,0,,0,0
P026,C058,0,,0,0
P026,C059,0,,0,0
P027,C001,1,3,3,3
P027,C002,1,2,4,4
P027,C003,1,3,3,3
P027,C004,1,3,3,3
P027,C005,1,3,3,3
P027,C006,1,3,3,3
P027,C007,1,3,3,3
P027,C008,1,3,3,3
P027,C009,1,3,3,3
P027,C010,1,3,3,3
P027,C011,1,3,3,3
P027,C012,1,3,3,3
P027,C013,1,3,3,3
P027,C014,1,3,3,3
P027,C015,1,3,3,3
P027,C016,1,3,3,3
P027,C017,1,3,3,3
P027,C018,1,3,3,3
P027,C019,1,3,3,3
P027,C020,1,3,3,3
P027,C021,1,3,3,3
P027,C022,1,3,3,3
P027,C023,0,,0,0
P027,C024,0,,0,0
P027,C025,0,,0,0
P027,C026,0,,0,0
P027,C027,0,,0,0
P027,C028,0,,0,0
P027,C029,1,3,3,3
P027,C030,1,3,3,3
P027,C031,1,3,3,3
P027,C032,1,3,3,3
P027,C033,0,,0,0
P027,C034,0,,0,0
P027,C035,1,3,3,3
P027,C036,0,,0,0
P027,C037,0,,0,0
P027,C038,0,,0,0
P027,C039,1,2,4,4
P027,C040,0,,0,0
P027,C041,0,,0,0
P027,C042,0,,0,0
P027,C043,0,,0,0
P027,C044,0,,0,0
P027,C045,0,,0,0
P027,C046,0,,0,0
P027,C047,1,3,3,3
P027,C048,1,3,3,3
P027,C049,0,,0,0
P027,C050,0,,0,0
P027,C051,0,,0,0
P027,C052,0,,0,0
P027,C053,0,,0,0
P027,C054,0,,0,0
P027,C055,0,,0,0
P027,C056,0,,0,0
P027,C057,0,,0,0
P027,C058,0,,0,0
P027,C059,0,,0,0
P028,C001,0,,0,0
P028,C002,0,,0,0
P028,C003,0,,0,0
P028,C004,0,,0,0
P028,C005,0,,0,0
P028,C006,0,,0,0
P028,C007,0,,0,0
P028,C008,0,,0,0
P028,C009,0,,0,0
P028,C010,0,,0,0
P028,C011,0,,0,0
P028,C012,0,,0,0
P028,C013,0,,0,0
P028,C014,0,,0,0
P028,C015,0,,0,0
P028,C016,0,,0,0
P028,C017,0,,0,0
P028,C018,0,,0,0
P028,C019,0,,0,0
P028,C020,0,,0,0
P028,C021,0,,0,0
P028,C022,1,3,3,3
P028,C023,0,,0,0
P028,C024,0,,0,0
P028,C025,0,,0,0
P028,C026,0,,0,0
P028,C027,0,,0,0
P028,C028,0,,0,0
P028,C029,0,,0,0
P028,C030,0,,0,0
P028,C031,1,3,3,3
P028,C032,1,3,3,3
P028,C033,0,,0,0
P028,C034,0,,0,0
P028,C035,1,3,3,3
P028,C036,1,3,3,3
P028,C037,0,,0,0
P028,C038,0,,0,0
P028,C039,0,,0,0
P028,C040,0,,0,0
P028,C041,0,,0,0
P028,C042,0,,0,0
P028,C043,0,,0,0
P028,C044,0,,0,0
P028,C045,1,3,3,3
P028,C046,0,,0,0
P028,C047,0,,0,0
P028,C048,0,,0,0
P028,C049,1,3,3,3
P028,C050,0,,0,0
P028,C051,0,,0,0
P028,C052,0,,0,0
P028,C053,0,,0,0
P028,C054,0,,0,0
P028,C055,0,,0,0
P028,C056,0,,0,0
P028,C057,0,,0,0
P028,C058,0,,0,0
P028,C059,0,,0,0
P029,C001,1,2,4,4
P029,C002,1,2,4,4
P029,C003,0,,0,0
P029,C004,0,,0,0
P029,C005,1,3,3,3
P029,C006,1,3,3,3
P029,C007,1,3,3,3
P029,C008,1,3,3,3
P029,C009,1,3,3,3
P029,C010,1,3,3,3
P029,C011,1,3,3,3
P029,C012,1,3,3,3
P029,C013,1,3,3,3
P029,C014,1,3,3,3
P029,C015,1,3,3,3
P029,C016,1,3,3,3
P029,C017,1,3,3,3
P029,C018,1,3,3,3
P029,C019,1,3,3,3
P029,C020,1,3,3,3
P029,C021,1,3,3,3
P029,C022,1,3,3,3
P029,C023,0,,0,0
P029,C024,0,,0,0
P029,C025,0,,0,0
P029,C026,0,,0,0
P029,C027,0,,0,0
P029,C028,0,,0,0
P029,C029,1,3,3,3
P029,C030,1,3,3,3
P029,C031,1,3,3,3
P029,C032,1,3,3,3
P029,C033,0,,0,0
P029,C034,0,,0,0
P029,C035,1,3,3,3
P029,C036,1,3,3,3
P029,C037,0,,0,0
P029,C038,0,,0,0
P029,C039,0,,0,0
P029,C040,0,,0,0
P029,C041,0,,0,0
P029,C042,0,,0,0
P029,C043,0,,0,0
P029,C044,0,,0,0
P029,C045,1,3,3,3
P029,C046,0,,0,0
P029,C047,0,,0,0
P029,C048,0,,0,0
P029,C049,1,3,3,3
P029,C050,0,,0,0
P029,C051,0,,0,0
P029,C052,0,,0,0
P029,C053,0,,0,0
P029,C054,0,,0,0
P029,C055,0,,0,0
P029,C056,0,,0,0
P029,C057,0,,0,0
P029,C058,0,,0,0
P029,C059,0,,0,0
P030,C001,1,3,3,3
P030,C002,0,,0,0
P030,C003,1,3,3,3
P030,C004,1,3,3,3
P030,C005,0,,0,0
P030,C006,0,,0,0
P030,C007,0,,0,0
P030,C008,0,,0,0
P030,C009,0,,0,0
P030,C010,0,,0,0
P030,C011,0,,0,0
P030,C012,0,,0,0
P030,C013,0,,0,0
P030,C014,0,,0,0
P030,C015,0,,0,0
P030,C016,0,,0,0
P030,C017,0,,0,0
P030,C018,0,,0,0
P030,C019,0,,0,0
P030,C020,0,,0,0
P030,C021,0,,0,0
P030,C022,0,,0,0
P030,C023,0,,0,0
P030,C024,0,,0,0
P030,C025,0,,0,0
P030,C026,0,,0,0
P030,C027,0,,0,0
P030,C028,0,,0,0
P030,C029,0,,0,0
P030,C030,0,,0,0
P030,C031,0,,0,0
P030,C032,0,,0,0
P030,C033,0,,0,0
P030,C034,0,,0,0
P030,C035,0,,0,0
P030,C036,0,,0,0
P030,C037,0,,0,0
P030,C038,0,,0,0
P030,C039,1,3,3,3
P030,C040,0,,0,0
P030,C041,0,,0,0
P030,C042,0,,0,0
P030,C043,0,,0,0
P030,C044,0,,0,0
P030,C045,0,,0,0
P030,C046,0,,0,0
P030,C047,1,3,3,3
P030,C048,1,2,4,4
P030,C049,0,,0,0
P030,C050,0,,0,0
P030,C051,0,,0,0
P030,C052,0,,0,0
P030,C053,0,,0,0
P030,C054,0,,0,0
P030,C055,0,,0,0
P030,C056,0,,0,0
P030,C057,0,,0,0
P030,C058,0,,0,0
P030,C059,0,,0,0
P031,C001,0,,0,0
P031,C002,0,,0,0
P031,C003,0,,0,0
P031,C004,0,,0,0
P031,C005,0,,0,0
P031,C006,0,,0,0
P031,C007,0,,0,0
P031,C008,0,,0,0
P031,C009,0,,0,0
P031,C010,0,,0,0
P031,C011,0,,0,0
P031,C012,0,,0,0
P031,C013,0,,0,0
P031,C014,0,,0,0
P031,C015,0,,0,0
P031,C016,0,,0,0
P031,C017,0,,0,0
P031,C018,0,,0,0
P031,C019,0,,0,0
P031,C020,0,,0,0
P031,C021,0,,0,0
P031,C022,0,,0,0
P031,C023,0,,0,0
P031,C024,0,,0,0
P031,C025,0,,0,0
P031,C026,0,,0,0
P031,C027,0,,0,0
P031,C028,0,,0,0
P031,C029,0,,0,0
P031,C030,0,,0,0
P031,C031,0,,0,0
P031,C032,0,,0,0
P031,C033,0,,0,0
P031,C034,0,,0,0
P031,C035,0,,0,0
P031,C036,0,,0,0
P031,C037,0,,0,0
P031,C038,0,,0,0
P031,C039,0,,0,0
P031,C040,0,,0,0
P031,C041,0,,0,0
P031,C042,0,,0,0
P031,C043,0,,0,0
P031,C044,0,,0,0
P031,C045,0,,0,0
P031,C046,0,,0,0
P031,C047,0,,0,0
P031,C048,0,,0,0
P031,C049,0,,0,0
P031,C050,0,,0,0
P031,C051,0,,0,0
P031,C052,0,,0,0
P031,C053,0,,0,0
P031,C054,1,3,3,3
P031,C055,0,,0,0
P031,C056,0,,0,0
P031,C057,1,3,3,3
P031,C058,0,,0,0
P031,C059,0,,0,0
P032,C001,1,3,3,3
P032,C002,1,3,3,3
P032,C003,1,3,3,3
P032,C004,1,3,3,3
P032,C005,1,3,3,3
P032,C006,1,3,3,3
P032,C007,1,3,3,3
P032,C008,1,3,3,3
P032,C009,1,3,3,3
P032,C010,1,3,3,3
P032,C011,1,3,3,3
P032,C012,1,3,3,3
P032,C013,1,3,3,3
P032,C014,1,3,3,3
P032,C015,1,3,3,3
P032,C016,1,3,3,3
P032,C017,1,3,3,3
P032,C018,1,3,3,3
P032,C019,1,3,3,3
P032,C020,1,3,3,3
P032,C021,0,,0,0
P032,C022,1,3,3,3
P032,C023,0,,0,0
P032,C024,0,,0,0
P032,C025,0,,0,0
P032,C026,0,,0,0
P032,C027,0,,0,0
P032,C028,0,,0,0
P032,C029,0,,0,0
P032,C030,0,,0,0
P032,C031,1,3,3,3
P032,C032,1,3,3,3
P032,C033,0,,0,0
P032,C034,0,,0,0
P032,C035,1,3,3,3
P032,C036,1,3,3,3
P032,C037,0,,0,0
P032,C038,0,,0,0
P032,C039,1,3,3,3
P032,C040,0,,0,0
P032,C041,0,,0,0
P032,C042,0,,0,0
P032,C043,0,,0,0
P032,C044,1,3,3,3
P032,C045,1,3,3,3
P032,C046,0,,0,0
P032,C047,1,3,3,3
P032,C048,1,3,3,3
P032,C049,1,3,3,3
P032,C050,0,,0,0
P032,C051,0,,0,0
P032,C052,0,,0,0
P032,C053,0,,0,0
P032,C054,0,,0,0
P032,C055,0,,0,0
P032,C056,0,,0,0
P032,C057,0,,0,0
P032,C058,0,,0,0
P032,C059,0,,0,0
P033,C001,1,3,3,3
P033,C002,0,,0,0
P033,C003,1,3,3,3
P033,C004,1,3,3,3
P033,C005,0,,0,0
P033,C006,0,,0,0
P033,C007,0,,0,0
P033,C008,0,,0,0
P033,C009,0,,0,0
P033,C010,0,,0,0
P033,C011,0,,0,0
P033,C012,0,,0,0
P033,C013,0,,0,0
P033,C014,0,,0,0
P033,C015,0,,0,0
P033,C016,0,,0,0
P033,C017,0,,0,0
P033,C018,0,,0,0
P033,C019,0,,0,0
P033,C020,0,,0,0
P033,C021,0,,0,0
P033,C022,0,,0,0
P033,C023,0,,0,0
P033,C024,0,,0,0
P033,C025,0,,0,0
P033,C026,0,,0,0
P033,C027,0,,0,0
P033,C028,0,,0,0
P033,C029,0,,0,0
P033,C030,0,,0,0
P033,C031,0,,0,0
P033,C032,0,,0,0
P033,C033,0,,0,0
P033,C034,0,,0,0
P033,C035,0,,0,0
P033,C036,0,,0,0
P033,C037,0,,0,0
P033,C038,0,,0,0
P033,C039,1,3,3,3
P033,C040,0,,0,0
P033,C041,0,,0,0
P033,C042,0,,0,0
P033,C043,0,,0,0
P033,C044,0,,0,0
P033,C045,0,,0,0
P033,C046,0,,0,0
P033,C047,1,3,3,3
P033,C048,1,2,4,4
P033,C049,0,,0,0
P033,C050,0,,0,0
P033,C051,0,,0,0
P033,C052,0,,0,0
P033,C053,0,,0,0
P033,C054,0,,0,0
P033,C055,0,,0,0
P033,C056,0,,0,0
P033,C057,0,,0,0
P033,C058,0,,0,0
P033,C059,0,,0,0
P034,C001,1,2,4,4
P034,C002,1,2,4,4
P034,C003,0,,0,0
P034,C004,0,,0,0
P034,C005,1,3,3,3
P034,C006,1,3,3,3
P034,C007,1,3,3,3
P034,C008,1,3,3,3
P034,C009,1,3,3,3
P034,C010,1,3,3,3
P034,C011,1,3,3,3
P034,C012,1,3,3,3
P034,C013,1,3,3,3
P034,C014,1,3,3,3
P034,C015,1,3,3,3
P034,C016,1,3,3,3
P034,C017,1,3,3,3
P034,C018,1,3,3,3
P034,C019,1,3,3,3
P034,C020,1,3,3,3
P034,C021,1,3,3,3
P034,C022,0,,0,0
P034,C023,0,,0,0
P034,C024,0,,0,0
P034,C025,0,,0,0
P034,C026,0,,0,0
P034,C027,0,,0,0
P034,C028,0,,0,0
P034,C029,1,3,3,3
P034,C030,1,3,3,3
P034,C031,0,,0,0
P034,C032,0,,0,0
P034,C033,0,,0,0
P034,C034,0,,0,0
P034,C035,0,,0,0
P034,C036,0,,0,0
P034,C037,0,,0,0
P034,C038,0,,0,0
P034,C039,0,,0,0
P034,C040,0,,0,0
P034,C041,0,,0,0
P034,C042,0,,0,0
P034,C043,0,,0,0
P034,C044,0,,0,0
P034,C045,0,,0,0
P034,C046,0,,0,0
P034,C047,0,,0,0
P034,C048,0,,0,0
P034,C049,0,,0,0
P034,C050,0,,0,0
P034,C051,0,,0,0
P034,C052,0,,0,0
P034,C053,0,,0,0
P034,C054,0,,0,0
P034,C055,0,,0,0
P034,C056,0,,0,0
P034,C057,0,,0,0
P034,C058,0,,0,0
P034,C059,0,,0,0
P035,C001,0,,0,0
P035,C002,0,,0,0
P035,C003,0,,0,0
P035,C004,0,,0,0
P035,C005,0,,0,0
P035,C006,0,,0,0
P035,C007,0,,0,0
P035,C008,0,,0,0
P035,C009,0,,0,0
P035,C010,0,,0,0
P035,C011,0,,0,0
P035,C012,0,,0,0
P035,C013,0,,0,0
P035,C014,0,,0,0
P035,C015,0,,0,0
P035,C016,0,,0,0
P035,C017,0,,0,0
P035,C018,0,,0,0
P035,C019,0,,0,0
P035,C020,0,,0,0
P035,C021,0,,0,0
P035,C022,0,,0,0
P035,C023,0,,0,0
P035,C024,0,,0,0
P035,C025,0,,0,0
P035,C026,0,,0,0
P035,C027,0,,0,0
P035,C028,1,3,3,3
P035,C029,0,,0,0
P035,C030,0,,0,0
P035,C031,0,,0,0
P035,C032,0,,0,0
P035,C033,0,,0,0
P035,C034,1,3,3,3
P035,C035,0,,0,0
P035,C036,0,,0,0
P035,C037,0,,0,0
P035,C038,0,,0,0
P035,C039,0,,0,0
P035,C040,0,,0,0
P035,C041,0,,0,0
P035,C042,0,,0,0
P035,C043,0,,0,0
P035,C044,0,,0,0
P035,C045,0,,0,0
P035,C046,0,,0,0
P035,C047,0,,0,0
P035,C048,0,,0,0
P035,C049,0,,0,0
P035,C050,0,,0,0
P035,C051,0,,0,0
P035,C052,0,,0,0
P035,C053,0,,0,0
P035,C054,1,3,3,3
P035,C055,0,,0,0
P035,C056,0,,0,0
P035,C057,1,3,3,3
P035,C058,0,,0,0
P035,C059,0,,0,0
P036,C001,0,,0,0
P036,C002,0,,0,0
P036,C003,0,,0,0
P036,C004,0,,0,0
P036,C005,0,,0,0
P036,C006,0,,0,0
P036,C007,0,,0,0
P036,C008,0,,0,0
P036,C009,0,,0,0
P036,C010,0,,0,0
P036,C011,0,,0,0
P036,C012,0,,0,0
P036,C013,0,,0,0
P036,C014,0,,0,0
P036,C015,0,,0,0
P036,C016,0,,0,0
P036,C017,0,,0,0
P036,C018,0,,0,0
P036,C019,0,,0,0
P036,C020,0,,0,0
P036,C021,0,,0,0
P036,C022,0,,0,0
P036,C023,0,,0,0
P036,C024,0,,0,0
P036,C025,0,,0,0
P036,C026,0,,0,0
P036,C027,0,,0,0
P036,C028,0,,0,0
P036,C029,0,,0,0
P036,C030,0,,0,0
P036,C031,0,,0,0
P036,C032,0,,0,0
P036,C033,0,,0,0
P036,C034,0,,0,0
P036,C035,0,,0,0
P036,C036,0,,0,0
P036,C037,0,,0,0
P036,C038,0,,0,0
P036,C039,0,,0,0
P036,C040,0,,0,0
P036,C041,0,,0,0
P036,C042,0,,0,0
P036,C043,0,,0,0
P036,C044,0,,0,0
