professor_id,timeslot_id,available,time_pref_score
P042,T_TTH_1000_1120,1,5
P042,T_TTH_1130_1250,1,4
P042,T_TTH_1300_1420,1,4
P042,T_TTH_1430_1550,1,5
P042,T_TTH_1600_1720,1,1
P042,T_MW_1000_1120,1,4
P042,T_MW_1430_1550,1,4
P042,T_F_1530_1720,1,3
P042,T_W_1500_1650,1,1
P043,T_MWF_0830_0920,1,3
P043,T_MWF_0930_1020,1,3
P043,T_MWF_1030_1120,1,5
P043,T_MWF_1130_1220,1,5
P043,T_MWF_1230_1320,1,5
P043,T_MWF_1330_1420,1,5
P043,T_MWF_1430_1520,1,5
P043,T_MWF_1530_1620,1,5
P043,T_TTH_0830_0950,1,3
P043,T_TTH_1000_1120,1,4
P043,T_TTH_1130_1250,1,4
P043,T_TTH_1300_1420,1,5
P043,T_TTH_1430_1550,1,5
P043,T_TTH_1600_1720,1,3
P043,T_MW_1000_1120,1,4
P043,T_MW_1430_1550,1,4
P043,T_F_1530_1720,1,2
P043,T_W_1500_1650,1,3
P044,T_MWF_0830_0920,1,5
P044,T_MWF_0930_1020,1,4
P044,T_MWF_1030_1120,1,3
P044,T_MWF_1130_1220,1,3
P044,T_MWF_1230_1320,1,5
P044,T_MWF_1330_1420,1,2
P044,T_MWF_1430_1520,1,3
P044,T_MWF_1530_1620,1,2
P044,T_TTH_0830_0950,1,5
P044,T_TTH_1000_1120,1,4
P044,T_TTH_1130_1250,1,3
P044,T_TTH_1300_1420,1,1
P044,T_TTH_1430_1550,1,2
P044,T_TTH_1600_1720,1,1
P044,T_MW_1000_1120,1,5
P044,T_MW_1430_1550,1,3
P044,T_F_1530_1720,1,1
P044,T_W_1500_1650,1,1
P045,T_MWF_0830_0920,1,4
P045,T_MWF_0930_1020,1,4
P045,T_MWF_1030_1120,1,5
P045,T_MWF_1130_1220,1,4
P045,T_MWF_1230_1320,1,5
P045,T_MWF_1330_1420,1,5
P045,T_MWF_1430_1520,1,3
P045,T_MWF_1530_1620,1,3
P045,T_TTH_0830_0950,1,2
P045,T_TTH_1000_1120,1,5
P045,T_TTH_1130_1250,1,4
P045,T_TTH_1300_1420,1,3
P045,T_TTH_1430_1550,1,5
P045,T_TTH_1600_1720,1,2
P045,T_MW_1000_1120,1,5
P045,T_MW_1430_1550,1,3
P045,T_F_1530_1720,1,3
P045,T_W_1500_1650,1,1
P046,T_MWF_0830_0920,1,2
P046,T_MWF_0930_1020,1,2
P046,T_MWF_1030_1120,1,4
P046,T_MWF_1130_1220,1,4
P046,T_MWF_1230_1320,1,3
P046,T_MWF_1330_1420,1,5
P046,T_MWF_1430_1520,1,5
P046,T_MWF_1530_1620,1,5
P046,T_TTH_0830_0950,1,1
P046,T_TTH_1000_1120,1,5
P046,T_TTH_1130_1250,1,3
P046,T_TTH_1300_1420,1,5
P046,T_TTH_1430_1550,1,5
P046,T_TTH_1600_1720,1,4
P046,T_MW_1000_1120,1,5
P046,T_MW_1430_1550,1,5
P046,T_F_1530_1720,1,2
P046,T_W_1500_1650,1,3
P047,T_MWF_0830_0920,1,3
P047,T_MWF_0930_1020,1,3
P047,T_MWF_1030_1120,1,5
P047,T_MWF_1130_1220,1,5
P047,T_MWF_1230_1320,1,5
P047,T_MWF_1330_1420,1,5
P047,T_MWF_1430_1520,1,4
P047,T_MWF_1530_1620,1,5
P047,T_TTH_0830_0950,1,4
P047,T_TTH_1000_1120,1,5
P047,T_TTH_1130_1250,1,5
P047,T_TTH_1300_1420,1,5
P047,T_TTH_1430_1550,1,5
P047,T_TTH_1600_1720,1,2
P047,T_MW_1000_1120,1,5
P047,T_MW_1430_1550,1,5
P047,T_F_1530_1720,1,2
P047,T_W_1500_1650,1,3
P048,T_MWF_0830_0920,1,3
P048,T_MWF_0930_1020,1,3
P048,T_MWF_1030_1120,1,5
P048,T_MWF_1130_1220,1,5
P048,T_MWF_1230_1320,1,4
P048,T_MWF_1330_1420,1,4
P048,T_MWF_1430_1520,1,4
P048,T_MWF_1530_1620,1,5
P048,T_TTH_0830_0950,1,4
P048,T_TTH_1000_1120,1,4
P048,T_TTH_1130_1250,1,4
P048,T_TTH_1300_1420,1,3
P048,T_TTH_1430_1550,1,4
P048,T_TTH_1600_1720,1,2
P048,T_MW_1000_1120,1,5
P048,T_MW_1430_1550,1,4
P048,T_F_1530_1720,1,3
P048,T_W_1500_1650,1,1
P049,T_MWF_0830_0920,1,3
P049,T_MWF_0930_1020,1,2
P049,T_MWF_1030_1120,1,5
P049,T_MWF_1130_1220,1,4
P049,T_MWF_1230_1320,1,4
P049,T_MWF_1330_1420,1,5
P049,T_MWF_1430_1520,1,4
P049,T_MWF_1530_1620,1,5
P049,T_TTH_0830_0950,1,2
P049,T_TTH_1000_1120,1,5
P049,T_TTH_1130_1250,1,4
P049,T_TTH_1300_1420,1,4
P049,T_TTH_1430_1550,1,5
P049,T_TTH_1600_1720,1,4
P049,T_MW_1000_1120,1,4
P049,T_MW_1430_1550,1,5
P049,T_F_1530_1720,1,3
P049,T_W_1500_1650,1,2
P050,T_MWF_0830_0920,1,5
P050,T_MWF_0930_1020,1,3
P050,T_MWF_1030_1120,1,4
P050,T_MWF_1130_1220,1,5
P050,T_MWF_1230_1320,1,5
P050,T_MWF_1330_1420,1,5
P050,T_MWF_1430_1520,1,4
P050,T_MWF_1530_1620,1,4
P050,T_TTH_0830_0950,1,4
P050,T_TTH_1000_1120,1,5
P050,T_TTH_1130_1250,1,5
P050,T_TTH_1300_1420,1,4
P050,T_TTH_1430_1550,1,5
P050,T_TTH_1600_1720,1,2
P050,T_MW_1000_1120,1,5
P050,T_MW_1430_1550,1,4
P050,T_F_1530_1720,1,4
P050,T_W_1500_1650,1,3
P051,T_MWF_0830_0920,1,2
P051,T_MWF_0930_1020,1,2
P051,T_MWF_1030_1120,1,4
P051,T_MWF_1130_1220,1,5
P051,T_MWF_1230_1320,1,4
P051,T_MWF_1330_1420,1,5
P051,T_MWF_1430_1520,1,5
P051,T_MWF_1530_1620,1,5
P051,T_TTH_0830_0950,1,2
P051,T_TTH_1000_1120,1,3
P051,T_TTH_1130_1250,1,4
P051,T_TTH_1300_1420,1,4
P051,T_TTH_1430_1550,1,5
P051,T_TTH_1600_1720,1,2
P051,T_MW_1000_1120,1,5
P051,T_MW_1430_1550,1,4
P051,T_F_1530_1720,1,2
P051,T_W_1500_1650,1,3
P052,T_MWF_0830_0920,1,2
P052,T_MWF_0930_1020,1,4
P052,T_MWF_1030_1120,1,4
P052,T_MWF_1130_1220,1,4
P052,T_MWF_1230_1320,1,4
P052,T_MWF_1330_1420,1,4
P052,T_MWF_1430_1520,1,3
P052,T_MWF_1530_1620,1,3
P052,T_TTH_0830_0950,1,3
P052,T_TTH_1000_1120,1,5
P052,T_TTH_1130_1250,1,5
P052,T_TTH_1300_1420,1,4
P052,T_TTH_1430_1550,1,5
P052,T_TTH_1600_1720,1,1
P052,T_MW_1000_1120,1,5
P052,T_MW_1430_1550,1,5
P052,T_F_1530_1720,1,2
P052,T_W_1500_1650,1,2
P053,T_MWF_0830_0920,1,3
P053,T_MWF_0930_1020,1,3
P053,T_MWF_1030_1120,1,4
P053,T_MWF_1130_1220,1,5
P053,T_MWF_1230_1320,1,5
P053,T_MWF_1330_1420,1,4
P053,T_MWF_1430_1520,1,4
P053,T_MWF_1530_1620,1,3
P053,T_TTH_0830_0950,1,3
P053,T_TTH_1000_1120,1,5
P053,T_TTH_1130_1250,1,5
P053,T_TTH_1300_1420,1,4
P053,T_TTH_1430_1550,1,3
P053,T_TTH_1600_1720,1,2
P053,T_MW_1000_1120,1,4
P053,T_MW_1430_1550,1,4
P053,T_F_1530_1720,1,1
P053,T_W_1500_1650,1,3
P054,T_MWF_0830_0920,1,2
P054,T_MWF_0930_1020,1,4
P054,T_MWF_1030_1120,1,4
P054,T_MWF_1130_1220,1,5
P054,T_MWF_1230_1320,1,4
P054,T_MWF_1330_1420,1,3
P054,T_MWF_1430_1520,1,3
P054,T_MWF_1530_1620,1,4
P054,T_TTH_0830_0950,1,2
P054,T_TTH_1000_1120,1,5
P054,T_TTH_1130_1250,1,5
P054,T_TTH_1300_1420,1,5
P054,T_TTH_1430_1550,1,5
P054,T_TTH_1600_1720,1,2
P054,T_MW_1000_1120,1,5
P054,T_MW_1430_1550,1,3
P054,T_F_1530_1720,1,3
P054,T_W_1500_1650,1,2
